event_number, px, py, pz, E
3767 -5.02587 -0.778605 -1.19643 5.22466
3767 8.54016 3.41891 -2.19738 9.4579
3767 7.88725 3.18626 -2.16277 8.77716
3767 6.76133 -5.40208 -0.163625 8.65591
3767 1.86858 -1.58479 -0.0438943 2.45053
3768 7.31844 1.73673 -0.468348 7.53626
3768 3.43163 0.83521 -0.129565 3.53418
3768 -7.44858 9.9254 -2.49298 12.6574
3768 -1.90249 2.45503 -0.672405 3.17785
3768 10.7588 3.11819 -3.37249 11.6982
3768 2.74235 0.8614 -0.84022 2.99474
3768 2.61572 12.5751 -2.56122 13.0972
3768 1.2532 6.28131 -1.19601 6.51581
3768 8.74433 15.5224 -3.11492 18.0862
3768 1.05599 1.89857 -0.426245 2.2139
3769 -5.57428 -1.35432 0.90664 5.80765
3769 -1.3995 -0.313428 0.163748 1.44348
3769 -0.157322 -1.44763 0.0176572 1.45626
3769 -0.262296 -1.26811 -0.0134782 1.29502
3769 -1.17987 -2.43958 0.142501 2.71366
3769 -0.4927 -0.835446 0.0391194 0.970698
3769 7.45344 -5.63078 1.34721 9.43792
3769 2.31876 -1.68054 0.363997 2.88675
3769 -4.20256 -9.24977 -1.88327 10.3328
3769 -3.46599 -7.90021 -1.65346 8.7841
3770 5.90165 5.02346 -0.231403 7.75359
3770 0.220293 0.223117 -0.0101398 0.313708
3770 7.9651 -5.9518 -2.14018 10.1709
3770 0.980686 -0.771099 -0.306149 1.28455
3770 -3.30244 -1.22796 0.136005 3.52597
3770 -1.71542 -0.572984 -0.00539418 1.80859
3770 -8.52745 3.10316 -0.49519 9.08803
3770 -3.80827 1.3834 -0.311459 4.06371
3770 7.41694 -5.13979 -1.52893 9.15238
3770 2.90673 -1.92002 -0.557763 3.52798
3771 -5.99793 -6.38619 2.61857 9.14415
3771 -5.9427 -6.13345 2.54057 8.91007
3771 2.31837 1.49364 0.0306589 2.75803
3771 2.09978 1.50247 -0.00623386 2.58197
3771 0.196034 2.45537 0.122582 2.46623
3771 0.108309 1.92886 0.207002 1.94296
3771 -4.23511 7.23265 -0.0920336 8.38188
3771 -2.38425 4.27432 -0.0665356 4.89478
3771 6.16476 -2.23068 0.262434 6.56118
3771 4.19193 -1.41972 0.114199 4.42729
3772 -4.26283 -3.41232 0.065686 5.46077
3772 -2.19307 -1.69744 -0.0514748 2.77371
3772 2.73407 5.64072 0.893388 6.33175
3772 2.10498 4.58738 0.661453 5.09044
3772 3.40361 -10.0337 -2.48245 10.8822
3772 0.398983 -1.23072 -0.258318 1.31932
3772 -8.19819 9.28466 -2.47179 12.6303
3772 -0.308964 0.328155 -0.0682751 0.455857
3772 -7.45157 -6.6907 2.90047 10.4261
3772 -4.0393 -3.5723 1.46791 5.58856
3773 -8.15712 -5.73077 0.794032 10.0005
3773 -4.49007 -3.25537 0.499579 5.56846
3773 4.07271 3.96856 -0.229989 5.69116
3773 0.186791 0.150544 -0.0258551 0.241294
3773 10.1949 -15.2243 -4.87715 18.9605
3773 0.198169 -0.296893 -0.0756533 0.364883
3773 -2.944 2.79618 -0.729284 4.12524
3773 -1.54523 1.41067 -0.28707 2.1119
3773 2.93585 -11.7622 -0.90798 12.157
3773 1.09093 -4.70291 -0.333529 4.83929
3774 -14.4068 8.97432 1.8362 17.0723
3774 -2.38413 1.42426 0.282689 2.79151
3774 -2.66438 4.23607 0.476411 5.02694
3774 -0.758397 1.14115 0.0685977 1.3719
3774 10.3506 4.03925 -2.86716 11.4748
3774 4.01782 1.4933 -1.15454 4.43912
3774 7.7842 -5.76752 -0.253668 9.69136
3774 6.78109 -5.03375 -0.346992 8.45235
3774 3.15997 16.5808 -2.12698 17.0127
3774 0.105322 0.480597 -0.0432072 0.493896
3775 -3.66012 5.95994 0.275624 6.99953
3775 -1.09913 1.8229 0.0114501 2.12866
3775 10.5004 -2.07514 1.88835 10.8688
3775 5.70882 -1.02702 1.02767 5.8908
3775 7.3968 -2.75974 2.18078 8.19052
3775 5.03912 -1.92958 1.38546 5.57096
3775 -8.01483 -2.08789 0.15542 8.28377
3775 -3.79178 -1.06179 0.133331 3.9399
3775 3.50948 -5.72255 -1.95453 6.99173
3775 0.798803 -1.32817 -0.385534 1.59711
3776 14.3375 -2.49751 -1.56295 14.6371
3776 4.83132 -0.770852 -0.561245 4.92452
3776 -16.5209 4.15664 -0.0890553 17.036
3776 -0.0515317 0.00533309 -0.000853128 0.051814
3776 -4.41614 1.97797 0.493667 4.86398
3776 -1.74271 0.816147 0.117388 1.92793
3776 5.8277 0.975225 -0.882459 5.97427
3776 1.84556 0.236359 -0.252639 1.87771
3776 12.7739 -3.88194 2.87004 13.6558
3776 6.32317 -1.82395 1.43107 6.73478
3777 -7.25151 -0.978211 -0.0710417 7.31754
3777 -2.02506 -0.345256 -0.023196 2.05441
3777 3.28921 -7.79125 -0.0024986 8.4571
3777 0.865862 -2.14628 -0.0607909 2.31515
3777 -5.27013 5.8484 -0.398528 7.8827
3777 -2.41015 2.54067 -0.185266 3.50687
3777 10.0473 9.10497 2.23701 13.7424
3777 1.51121 1.43844 0.330211 2.11232
3777 -6.59183 3.28158 -1.71938 7.56157
3777 -1.55926 0.810243 -0.470605 1.81913
3778 -4.14539 7.97681 2.26838 9.27142
3778 -0.67955 1.24499 0.311494 1.45218
3778 8.30957 -15.7824 1.37877 17.8895
3778 0.549269 -0.975232 0.0983736 1.12359
3778 -2.63461 -10.3171 -1.22356 10.7182
3778 -0.310954 -1.09844 -0.164356 1.15337
3778 10.3345 -12.5266 2.07688 16.3717
3778 1.02662 -1.2342 0.163095 1.61362
3778 -2.47718 1.03297 0.284441 2.69895
3778 -1.45443 0.698104 0.233073 1.63004
3779 -1.51708 -0.323713 0.279306 1.57618
3779 -0.84229 -0.256211 0.228972 0.909684
3779 8.74518 1.56664 -1.58971 9.02551
3779 0.417837 0.0555446 -0.0527378 0.424799
3779 -7.87374 0.153634 -1.80473 8.07938
3779 -2.00575 0.00966448 -0.396853 2.04466
3779 4.61601 -6.49738 -0.240904 7.9738
3779 1.02727 -1.40098 0.00487539 1.73725
3779 14.7466 -3.11818 0.600853 15.0846
3779 3.58361 -0.825036 0.135999 3.67987
3780 3.2453 10.4065 1.56957 11.0132
3780 0.315846 1.16029 0.164049 1.21365
3780 1.79562 6.7665 -0.220178 7.00416
3780 1.76533 6.32164 -0.106972 6.56438
3780 4.13174 11.8834 -2.2347 12.7781
3780 1.59688 4.52287 -0.933455 4.88648
3780 2.82287 -4.12098 -0.0880354 4.99588
3780 1.07125 -1.50138 0.0415203 1.84485
3780 5.8789 -4.80756 -1.56921 7.75477
3780 5.2284 -4.36305 -1.51797 6.97686
3781 -4.56516 2.51981 -0.225274 5.21928
3781 -0.826557 0.522961 -0.0410359 0.978963
3781 -6.98487 -2.53852 -1.74133 7.63313
3781 -1.28432 -0.407648 -0.300675 1.3806
3781 6.04978 16.8574 3.45029 18.2394
3781 0.35498 1.05894 0.239735 1.1423
3781 -0.190232 7.07022 -0.845923 7.12318
3781 -0.0881903 3.96655 -0.374579 3.98517
3781 -5.47089 3.15648 1.91203 6.59923
3781 -3.89671 2.12686 1.30025 4.62586
3782 -7.63402 -3.65649 1.89186 8.67337
3782 -2.19995 -1.05143 0.471002 2.48337
3782 7.89591 -0.668642 -2.23334 8.23287
3782 4.61627 -0.288139 -1.29107 4.80206
3782 -8.95818 3.58373 -2.36109 9.93312
3782 -4.61208 1.93059 -1.28125 5.1614
3782 -8.15441 4.63349 2.0036 9.59051
3782 -5.3478 2.93186 1.24495 6.22452
3782 2.56366 -6.57308 -1.39113 7.19117
3782 1.87166 -5.05228 -1.13755 5.5066
3783 -1.64368 7.17891 -0.94793 7.42543
3783 -0.338478 1.57218 -0.147143 1.61492
3783 0.25618 -1.35204 0.158679 1.38521
3783 0.0624312 -0.91916 0.096002 0.926267
3783 0.710783 -11.8897 -0.334871 11.9157
3783 0.038517 -0.536461 0.0128299 0.537995
3783 9.50751 -6.82791 -0.467282 11.7146
3783 4.67987 -3.43783 -0.160127 5.80909
3783 -5.68701 4.04013 -1.59379 7.15576
3783 -4.56919 3.18131 -1.16103 5.68737
3784 6.34403 3.47773 -0.350262 7.24321
3784 4.60159 2.44668 -0.345736 5.22306
3784 1.38936 6.0797 1.43699 6.39985
3784 0.0863889 0.555326 0.138676 0.578862
3784 3.76399 -11.6547 -2.61459 12.5234
3784 1.98916 -5.85708 -1.34514 6.33021
3784 -5.03544 4.92817 -1.08533 7.12885
3784 -2.68548 2.66119 -0.679744 3.84133
3784 2.14373 -2.56526 0.33244 3.35956
3784 1.02888 -1.34241 0.103726 1.69452
3785 -0.909441 1.48676 0.210698 1.75554
3785 -0.195462 0.220815 0.0560935 0.300185
3785 4.24423 1.93917 -1.3401 4.85486
3785 2.37687 1.18855 -0.805813 2.77695
3785 0.900482 6.582 0.752042 6.68575
3785 0.0591383 0.24042 0.027083 0.249063
3785 -2.12858 -1.96116 -0.266268 2.90653
3785 -0.485769 -0.447035 0.00378881 0.660172
3785 3.15036 9.78945 1.40194 10.379
3785 2.01376 5.91583 0.841338 6.30556
3786 1.48696 1.19944 0.464351 1.96604
3786 0.218502 0.181114 0.123755 0.309614
3786 0.152859 -4.3701 -0.601428 4.41394
3786 0.00528219 -0.556151 -0.030278 0.557
3786 -1.58542 -0.992184 0.486589 1.93255
3786 -1.10668 -0.575665 0.27507 1.27742
3786 -12.6666 -7.51077 1.11742 14.7683
3786 -4.49644 -2.61508 0.327443 5.21189
3786 -3.62957 -1.23661 0.186863 3.839
3786 -0.0488188 -0.0311301 0.0120653 0.0591433
3787 -5.68223 12.8587 -0.316349 14.0618
3787 -0.352229 0.872914 -0.0379273 0.942063
3787 -2.40458 -3.68828 -0.66243 4.45244
3787 -0.475237 -0.667183 -0.075447 0.822603
3787 -11.3609 0.898454 -0.349294 11.4017
3787 -7.1829 0.638776 -0.140026 7.2126
3787 -9.69289 4.31503 -0.849799 10.644
3787 -5.30511 2.37291 -0.365852 5.82312
3787 -15.4406 11.9013 -5.28922 20.1997
3787 -0.192868 0.167164 -0.0742844 0.265819
3788 5.18166 4.08623 -1.00404 6.67495
3788 0.426082 0.373039 -0.0591611 0.569389
3788 3.37133 -1.64458 0.545962 3.79059
3788 0.870004 -0.423945 0.21054 0.990436
3788 -0.729348 -2.46502 -0.710553 2.66705
3788 -0.35029 -1.26569 -0.461136 1.39187
3788 -8.86982 3.98785 0.53787 9.73991
3788 -5.32706 2.38305 0.426966 5.8514
3788 13.7304 -9.17461 1.75641 16.6067
3788 2.0292 -1.3553 0.207422 2.44898
3789 1.30187 -7.69877 -1.45863 7.94314
3789 1.13324 -5.98693 -1.13396 6.19786
3789 2.37302 5.78148 0.396321 6.26209
3789 2.25924 5.52961 0.247016 5.97844
3789 -12.2714 -3.16296 2.45128 12.9074
3789 -1.42067 -0.330487 0.312799 1.49177
3789 -4.35299 12.8514 -3.39966 13.9881
3789 -1.48015 4.51414 -1.12329 4.8816
3789 -1.68871 -0.473224 0.419963 1.80334
3789 -1.14719 -0.433595 0.260269 1.25371
3790 -9.85707 14.9744 -0.925883 17.9514
3790 -0.579489 0.888443 -0.0873832 1.06432
3790 -1.42305 -12.9007 -1.84249 13.1091
3790 -0.0554718 -0.467619 -0.0412639 0.472702
3790 -8.53802 1.26797 -2.33894 8.94294
3790 -0.142986 0.0381525 -0.0459381 0.154955
3790 0.851292 -15.2643 -3.49551 15.6826
3790 0.144913 -3.76362 -0.844064 3.85983
3790 -1.86375 -9.44557 -0.282601 9.63184
3790 -0.91362 -4.52004 -0.0443959 4.61166
3791 10.6409 -6.01657 2.87571 12.5578
3791 3.24299 -1.91014 0.850234 3.85857
3791 4.16242 9.02511 -2.43657 10.233
3791 2.0788 4.6061 -1.32857 5.22519
3791 -1.49849 -4.81692 1.18444 5.1818
3791 -0.129448 -0.500168 0.0853652 0.523653
3791 -9.77174 1.21419 0.325381 9.85226
3791 -1.61349 0.153805 0.0827803 1.62292
3791 7.26559 -0.911048 0.281537 7.3279
3791 3.36916 -0.421673 0.222583 3.40274
3792 1.7369 -6.98759 1.99603 7.47178
3792 1.58415 -6.27867 1.66472 6.68599
3792 -1.82675 4.17683 -0.970955 4.66109
3792 -0.304674 0.592469 -0.173036 0.688322
3792 10.4652 -6.35208 -0.0156304 12.2421
3792 2.23051 -1.2903 -0.0329942 2.57704
3792 -1.81102 -9.91007 -0.621361 10.0933
3792 -1.43062 -8.05019 -0.38925 8.18558
3792 -2.10773 7.14755 -1.3306 7.56971
3792 -0.0729818 0.343328 -0.0739371 0.358702
3793 6.39535 7.69946 1.49751 10.1205
3793 2.98655 3.64582 0.793084 4.77917
3793 -6.55047 6.15623 -1.98467 9.2058
3793 -2.04642 1.84459 -0.657445 2.83242
3793 -2.40243 -2.31902 -0.560536 3.38581
3793 -1.73163 -1.83038 -0.396641 2.55072
3793 -3.00358 -8.60728 -1.65214 9.26479
3793 -2.55227 -7.52933 -1.54681 8.09923
3793 -8.46232 5.40484 1.89806 10.2189
3793 -4.35898 2.84333 1.06873 5.31295
3794 -4.13895 -6.48555 1.70779 7.88098
3794 -0.969124 -1.40152 0.386705 1.74729
3794 2.34773 -2.44113 0.724735 3.46355
3794 0.764983 -0.69591 0.192445 1.05191
3794 4.58315 7.71899 -0.150006 8.97834
3794 1.04408 1.81064 0.0245056 2.09024
3794 -8.71654 5.65142 2.5375 10.6937
3794 -4.57165 2.89062 1.39897 5.58684
3794 -6.12583 2.02332 1.45603 6.61359
3794 -1.60745 0.510983 0.312927 1.71549
3795 -8.8079 1.87003 -2.12542 9.25168
3795 -4.95848 1.06831 -1.09461 5.18903
3795 2.04163 0.37594 -0.351013 2.10542
3795 0.708625 0.0971352 -0.0483197 0.716882
3795 -3.37485 -4.83424 1.22039 6.0207
3795 -1.22935 -1.66797 0.490099 2.12923
3795 2.25116 2.38338 0.40075 3.30285
3795 2.05372 2.00943 0.294839 2.88834
3795 3.83805 -4.37977 -0.389896 5.83653
3795 2.61574 -2.82132 -0.277767 3.85734
3796 -3.0501 -1.78018 -0.267106 3.54168
3796 -0.395982 -0.179827 -0.0162389 0.435204
3796 -10.3037 -0.48411 2.69899 10.6623
3796 -4.08561 -0.184422 0.982828 4.2062
3796 4.34426 -1.20397 -0.256985 4.51533
3796 0.725436 -0.174236 0.00593386 0.74609
3796 -7.17165 -0.0674465 -1.9153 7.4233
3796 -6.96828 -0.122287 -1.98604 7.24681
3796 12.128 -4.91854 0.686601 13.1054
3796 4.96707 -2.07133 0.351077 5.39309
3797 -6.97024 1.47874 0.528088 7.14491
3797 -1.09213 0.179448 0.067288 1.10882
3797 7.28176 -5.73759 -0.424865 9.28033
3797 6.59608 -5.03518 -0.38965 8.30741
3797 -14.6237 -3.64445 0.312423 15.0743
3797 -4.60678 -1.20802 0.147472 4.76482
3797 6.12304 0.688475 0.113143 6.16267
3797 1.79978 0.251986 -0.0208669 1.81745
3797 -10.6734 7.32344 1.66713 13.0512
3797 -0.392635 0.299955 0.0558126 0.497242
3798 6.17629 7.81737 0.685204 9.98636
3798 3.16326 3.8501 0.348758 4.99511
3798 4.82104 9.86893 1.96042 11.1571
3798 1.85641 3.7656 0.83285 4.28015
3798 5.88318 9.24406 -1.1456 11.0171
3798 3.07391 5.0075 -0.588108 5.90507
3798 -3.01638 -11.8493 2.89663 12.5656
3798 -0.573583 -2.04426 0.479895 2.17676
3798 -0.343235 -2.73897 -0.337142 2.7809
3798 -0.0729192 -0.815667 -0.168444 0.836065
3799 8.53547 -1.84172 0.482098 8.7452
3799 6.90682 -1.59662 0.328142 7.09655
3799 9.25783 -8.53211 2.3517 12.8076
3799 0.821609 -0.767757 0.250455 1.15205
3799 4.53723 10.8564 3.45965 12.2645
3799 0.0983358 0.249557 0.0586115 0.274562
3799 -6.95531 -10.4741 0.394986 12.5793
3799 -3.65673 -5.66643 0.1675 6.74598
3799 -6.97031 -5.947 -0.813823 9.19861
3799 -1.81642 -1.46398 -0.226788 2.34394
3800 1.13737 2.81382 0.246778 3.04501
3800 0.769797 1.63277 0.125218 1.80948
3800 -6.50413 -0.313355 0.773906 6.5575
3800 -3.22402 -0.147902 0.288327 3.24026
3800 0.044878 1.77119 -0.377598 1.81155
3800 -0.0370463 1.66911 -0.463173 1.73258
3800 -7.1627 2.44325 -0.24163 7.5718
3800 -3.76969 1.2446 -0.0371143 3.97001
3800 4.36556 5.40856 1.35019 7.08051
3800 3.82949 4.71049 1.30618 6.20966
3801 -3.53727 -2.26022 1.12833 4.34672
3801 -0.82986 -0.530623 0.333089 1.0398
3801 -1.90524 -3.41794 -0.525546 3.94822
3801 -1.68505 -3.27069 -0.545385 3.71944
3801 -0.901034 2.60623 0.554993 2.81289
3801 -0.406567 1.43638 0.35282 1.53394
3801 4.20014 2.20109 -0.730395 4.79786
3801 2.53869 1.42958 -0.389202 2.93941
3801 0.114977 5.77894 -0.843495 5.84131
3801 0.0976885 2.16788 -0.379642 2.20304
3802 -1.77747 -13.0919 1.06316 13.2547
3802 -0.110479 -1.01655 0.108188 1.02824
3802 4.25992 2.92971 -0.552482 5.19955
3802 2.60869 1.76968 -0.232978 3.16091
3802 1.84835 -14.0859 0.298107 14.2098
3802 0.575187 -4.0976 0.0241793 4.13785
3802 4.85217 -10.3979 0.100569 11.4748
3802 0.35719 -0.828417 -0.0189813 0.902341
3802 -5.97899 1.39401 1.11476 6.23973
3802 -2.06084 0.424078 0.439905 2.14951
3803 -0.544858 -1.35044 0.153162 1.46425
3803 -0.407377 -0.737436 0.07737 0.846022
3803 4.5119 1.48318 -0.182682 4.75294
3803 0.479311 0.19773 -0.0430257 0.520277
3803 -2.61612 1.12599 0.254309 2.85948
3803 -0.242713 0.148113 0.0397392 0.2871
3803 12.5598 -4.32039 -3.00765 13.6184
3803 2.2667 -0.751275 -0.489054 2.43752
3803 1.08437 15.5034 4.09031 16.0705
3803 0.00447501 0.192893 0.0384125 0.196732
3804 -13.8341 -0.801893 0.581927 13.8695
3804 -1.40142 -0.0442854 0.0808764 1.40445
3804 1.84174 -0.409818 0.330285 1.91547
3804 1.09067 -0.299275 0.288711 1.16725
3804 -13.7319 -1.47119 -3.21029 14.1787
3804 -4.61517 -0.417856 -1.09535 4.76175
3804 -2.62053 -10.9894 -2.24443 11.5183
3804 -0.594632 -2.40523 -0.55333 2.53867
3804 7.84968 4.78179 -0.362327 9.1986
3804 0.997758 0.599975 -0.0935511 1.16801
3805 13.3768 10.1338 1.73597 16.8714
3805 0.835901 0.635878 0.0748135 1.05293
3805 -7.19019 -1.42113 -0.451726 7.3432
3805 -3.16516 -0.564506 -0.264665 3.22599
3805 -2.87099 0.485213 -0.491836 2.95296
3805 -0.384409 0.115648 -0.0655836 0.40675
3805 -5.88885 -3.20494 1.5855 6.88941
3805 -0.0321256 -0.00693808 0.00913189 0.0341113
3805 -16.1974 6.97601 -4.1358 18.1142
3805 -1.95257 0.849375 -0.546984 2.19844
3806 -7.35768 -2.55615 0.262714 7.79348
3806 -4.99025 -1.74831 0.0679657 5.28808
3806 1.95285 -5.25837 1.07179 5.71076
3806 0.649613 -1.97762 0.376553 2.11537
3806 2.42192 12.5201 0.861057 12.7812
3806 0.577634 3.30136 0.261067 3.36166
3806 -11.5744 -4.04783 2.86372 12.5918
3806 -0.367872 -0.105209 0.0984757 0.39509
3806 -3.82577 -8.98372 1.09954 9.82612
3806 -0.804527 -1.80823 0.170779 1.98648
3807 8.86322 -1.58614 -1.50601 9.12911
3807 2.75935 -0.564475 -0.441396 2.85087
3807 10.0093 1.61567 0.956977 10.1839
3807 8.27277 1.42841 0.710536 8.4252
3807 2.66637 0.849868 -0.606223 2.86345
3807 0.435574 0.0947383 -0.0623713 0.4501
3807 -9.4117 5.5122 0.10978 10.9076
3807 -4.86803 2.95264 0.100096 5.69436
3807 -3.78103 1.33802 -0.471014 4.03836
3807 -1.32873 0.484077 -0.0866854 1.41682
3808 -0.929967 13.0997 -2.82267 13.4326
3808 -0.10364 1.10625 -0.269831 1.14339
3808 -10.3692 -3.19303 -2.93228 11.2389
3808 -1.40444 -0.468409 -0.362798 1.5243
3808 -5.16958 0.293021 1.2587 5.32867
3808 -3.40619 0.219198 0.939685 3.54022
3808 -0.774865 9.79264 2.84652 10.2274
3808 -0.292059 2.8366 0.85479 2.97696
3808 11.9884 -13.3886 -1.47987 18.0324
3808 0.10223 -0.100059 -0.019328 0.144348
3809 1.14953 10.2715 2.01883 10.531
3809 0.104321 1.33232 0.241351 1.35802
3809 5.97803 13.2801 3.13294 14.8968
3809 1.92327 4.40516 1.09057 4.92886
3809 1.27612 -2.13282 -0.619864 2.56157
3809 0.491081 -0.697573 -0.261967 0.892409
3809 3.27783 1.74634 0.630367 3.76712
3809 1.48042 0.850532 0.3646 1.74585
3809 9.64795 0.31269 -1.83123 9.82517
3809 0.469928 0.00532766 -0.117916 0.484526
3810 7.5651 -0.124379 1.08547 7.64359
3810 7.40588 -0.0865655 0.932569 7.46487
3810 -6.49458 -11.6416 1.0449 13.3715
3810 -1.87348 -3.35197 0.228441 3.84679
3810 14.2586 4.94477 -2.20997 15.2526
3810 0.272596 0.101043 -0.0247582 0.291773
3810 0.736449 -13.7766 1.81061 13.9146
3810 0.0639365 -0.7163 0.111691 0.727769
3810 -6.11788 -2.28057 0.37359 6.5398
3810 -3.83316 -1.5138 0.30787 4.13274
3811 -12.9764 -12.5899 -4.62065 18.6613
3811 -0.150434 -0.160148 -0.0450259 0.224288
3811 5.70391 -9.03621 -0.54297 10.6996
3811 2.81733 -4.56009 -0.19187 5.36364
3811 13.7736 0.655929 3.65172 14.2646
3811 5.50358 0.213911 1.53156 5.71671
3811 11.018 3.76345 -2.16306 11.8423
3811 0.0326695 0.0187255 -0.00428628 0.0378988
3811 -4.13708 0.807393 -0.300354 4.22582
3811 -2.19442 0.332391 -0.185336 2.22718
3812 8.77688 -3.40867 -1.52765 9.53868
3812 4.6085 -1.87593 -0.864491 5.05022
3812 1.80911 -0.17873 0.204245 1.82935
3812 0.735381 -0.00428633 0.0302068 0.736014
3812 4.77574 -0.0320403 0.337284 4.78774
3812 0.337982 0.0163595 0.0548222 0.34279
3812 5.67571 -0.246389 1.35085 5.83945
3812 1.55608 -0.0400964 0.303514 1.58591
3812 -1.49784 -3.02925 0.148192 3.38258
3812 -0.822542 -1.49807 0.0130071 1.70908
3813 6.52782 6.48103 -1.26574 9.28537
3813 1.08541 1.05764 -0.155233 1.52342
3813 -6.7299 -6.50866 1.71216 9.51765
3813 -0.0563077 -0.070385 0.00979795 0.0906676
3813 -9.5247 4.83004 -0.482703 10.6903
3813 -5.6908 3.00263 -0.30203 6.44145
3813 -5.85185 3.91596 0.524371 7.06072
3813 -0.12879 0.0684766 0.0236109 0.147761
3813 4.44995 8.70684 -1.38577 9.87581
3813 0.0978164 0.223103 -0.0187655 0.244326
3814 -7.05308 -1.12593 -1.1649 7.23676
3814 -1.43082 -0.269607 -0.191606 1.46855
3814 8.37424 -7.92968 -1.17249 11.5923
3814 2.29956 -2.0854 -0.336516 3.12251
3814 2.66015 0.986184 -0.700141 2.92218
3814 0.232325 0.0625625 -0.0934614 0.258117
3814 -17.0659 4.47339 -0.344405 17.6458
3814 -0.78997 0.221295 0.00963399 0.820437
3814 -3.04232 -3.98935 0.0181623 5.01707
3814 -1.44832 -1.74951 0.00541247 2.27122
3815 0.983666 -5.21116 0.525243 5.32914
3815 0.594795 -3.10801 0.418063 3.19191
3815 -12.5281 2.6272 -0.0115886 12.8006
3815 -1.83878 0.416798 0.0401422 1.88586
3815 -5.49219 -0.415515 -0.775278 5.56218
3815 -3.08537 -0.281476 -0.526338 3.14258
3815 5.46293 6.03117 -0.921015 8.18944
3815 4.44932 4.8321 -0.634124 6.59907
3815 2.69698 -10.8221 2.89942 11.5238
3815 0.0951205 -0.432985 0.0907296 0.4525
3816 6.75715 1.48595 -1.51081 7.08164
3816 4.88789 1.05685 -0.976238 5.09524
3816 -2.02319 3.09972 -0.679089 3.76334
3816 -0.0697209 0.159421 -0.0369215 0.177875
3816 -2.49526 16.9137 -3.18284 17.3906
3816 -0.0153042 0.179028 -0.0420367 0.184533
3816 14.73 1.39134 1.93572 14.9217
3816 3.83327 0.428032 0.483548 3.88729
3816 7.84425 -5.45388 2.69277 9.92613
3816 0.824251 -0.549391 0.319795 1.04091
3817 -1.83034 -0.0356305 -0.28039 1.85203
3817 -0.64648 -0.0892111 -0.124911 0.664453
3817 3.99082 0.601749 0.663046 4.09004
3817 2.95898 0.480386 0.380014 3.02172
3817 2.64322 -3.1364 -0.924432 4.20454
3817 0.735372 -0.767498 -0.227843 1.08708
3817 13.1262 -3.07927 2.73476 13.7571
3817 2.25393 -0.550742 0.523542 2.37857
3817 -12.2461 -9.42784 -0.44694 15.4613
3817 -3.03127 -2.25403 -0.130981 3.77974
3818 -8.87403 -1.9115 -0.26314 9.08138
3818 -4.5716 -0.887318 -0.11839 4.65842
3818 11.2951 1.66462 -0.863088 11.4497
3818 8.2476 1.20201 -0.51525 8.35064
3818 -8.772 3.66444 2.74081 9.89384
3818 -2.21446 0.931173 0.622482 2.48161
3818 7.03501 -11.6598 -0.0718072 13.6179
3818 1.32936 -2.09617 0.00300236 2.48217
3818 0.93613 7.20784 -1.03903 7.34226
3818 0.0991691 0.795962 -0.159957 0.81791
3819 10.3416 9.11018 -3.47476 14.2133
3819 2.73655 2.49243 -0.898578 3.80899
3819 -10.314 -6.36701 0.996442 12.1619
3819 -2.49848 -1.56882 0.179702 2.95566
3819 -3.98893 -9.04211 -1.65555 10.0206
3819 -0.723587 -1.55205 -0.331039 1.74414
3819 11.2161 -6.66939 0.0503573 13.0493
3819 2.89588 -1.74756 -0.0520483 3.38272
3819 -5.63187 -0.0194882 -0.855253 5.69648
3819 -0.705399 -0.0118209 -0.154778 0.722277
3820 -6.56987 -0.806827 -1.31505 6.74859
3820 -2.49039 -0.242868 -0.441575 2.54087
3820 4.16404 15.4236 -2.12089 16.116
3820 0.352855 1.28853 -0.138354 1.34312
3820 12.145 6.85899 -3.17429 14.3047
3820 2.01843 1.17993 -0.488173 2.38843
3820 5.21346 9.7598 -1.33484 11.1452
3820 3.58412 6.94622 -0.964105 7.87562
3820 -7.31119 7.89949 1.73496 10.9025
3820 -3.88415 4.23243 1.02289 5.83493
3821 -0.624894 -12.2357 -0.677449 12.2704
3821 -0.355062 -6.52137 -0.264952 6.5364
3821 -6.381 -1.61131 1.41668 6.73205
3821 -2.31321 -0.536379 0.443259 2.4156
3821 7.30217 -11.5083 1.49402 13.7111
3821 3.26516 -5.00156 0.699787 6.01386
3821 8.56355 0.125757 -0.855877 8.60713
3821 7.39015 0.0352347 -0.840847 7.43791
3821 4.51512 -13.225 2.66096 14.2256
3821 1.60509 -4.9024 1.03327 5.26094
3822 -7.86257 -8.12249 -2.22106 11.5208
3822 -1.12185 -1.16986 -0.370121 1.66256
3822 -3.42017 -6.48608 2.03603 7.61001
3822 -1.23639 -2.17952 0.67819 2.59594
3822 4.6684 -0.753017 -0.740083 4.78631
3822 0.930092 -0.0926624 -0.166341 0.949383
3822 2.78987 14.1635 2.89885 14.7238
3822 0.890563 4.90891 0.975254 5.08346
3822 -0.0171788 -5.73206 0.222977 5.73642
3822 -0.0546758 -2.92232 0.0289301 2.92297
3823 0.465705 2.44559 -0.118744 2.49237
3823 0.0771119 0.37748 0.0344847 0.386816
3823 -1.40126 -2.97169 -0.511741 3.32511
3823 -1.16357 -2.61391 -0.556737 2.91485
3823 -15.3563 4.636 -1.61297 16.1218
3823 -0.436 0.113643 -0.0600771 0.454555
3823 -1.1748 6.39109 -1.17734 6.60396
3823 -0.0773143 0.286609 -0.0697548 0.304939
3823 0.613133 2.53005 -0.624722 2.6772
3823 0.173921 0.469481 -0.12907 0.51703
